"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"762","RT @JorgeBarbosa: Daqui a pouco o governo corrupto da Dilma vai ter uns 100 ministros FUJÕES, só para escaparem da polícia. #LulaGolpista",FALSE,0,NA,2016-03-16 00:33:23,FALSE,NA,"709900332453781507",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","arlencezar",2,TRUE,FALSE,NA,NA
"763","RT @BlogDoPim: Caíram desculpas para não investigar Dilma, Janot. Citação é direta. Intervenção no STJ foi neste mandato. Abra inquérito ou…",FALSE,0,NA,2016-03-16 00:33:21,FALSE,NA,"709900324195188736",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GifoniMarcelo",138,TRUE,FALSE,NA,NA
"764","RT @MollerSandayo: @ECantanhede ➡ ""Se Lula virar ministro Dilma vai virar nada""
Eliane tem um erro na sua frase!!
Dilma já É igual a NADA..…",FALSE,0,NA,2016-03-16 00:33:20,FALSE,NA,"709900320344829952",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","saxdiasampdias",4,TRUE,FALSE,NA,NA
"765","#LulaGolpista revolta, sentimento de impunidade, Brasil afundado na política suja de Dilma e Lula",FALSE,0,NA,2016-03-16 00:33:19,FALSE,NA,"709900318541275137",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","brunapudim1",0,FALSE,FALSE,NA,NA
"766","RT @BlogdoNoblat: Apesar de tudo, Lula entrará no governo? Sim. Dilma foi posta diante do seguinte dilema: ""P/quem vc prefere cair? Temer o…",FALSE,0,NA,2016-03-16 00:33:19,FALSE,NA,"709900315257081856",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JRNCZ",30,TRUE,FALSE,NA,NA
"767","RT @leleudeoZasco_: Vontade de comer pizza nois tem mais com essa crise que tá teno ai fica môiado né Dilma",FALSE,0,NA,2016-03-16 00:33:18,FALSE,NA,"709900313281601537",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","euuunay",7,TRUE,FALSE,NA,NA
"768","RT @JornalOGlobo: Lula está reunido com Dilma para discutir ministério. https://t.co/AV4NHKgJaP https://t.co/bLq3eupf6m",FALSE,0,NA,2016-03-16 00:33:17,FALSE,NA,"709900307686408192",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","g__crf",32,TRUE,FALSE,NA,NA
"769","RT @Bebethsal: O Dr.Janot está viajando! O subprocurador, Eitel Santiago,é mão de ferro! Aproveita esta oportunidade e manda investigar Dil…",FALSE,0,NA,2016-03-16 00:33:16,FALSE,NA,"709900304968454144",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","INCOMVEN",5,TRUE,FALSE,NA,NA
"770","Janot avalia investigar Dilma https://t.co/RGlWOSXk51 via: @o_antagonista",FALSE,0,NA,2016-03-16 00:33:16,FALSE,NA,"709900304502951937",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gabriel_mpcpr",0,FALSE,FALSE,NA,NA
"771","RT @JornalOGlobo: Lula está reunido com Dilma para discutir ministério. https://t.co/AV4NHKgJaP https://t.co/bLq3eupf6m",FALSE,0,NA,2016-03-16 00:33:16,FALSE,NA,"709900303911542784",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ccrisdarocha",32,TRUE,FALSE,NA,NA
"772","RT @diegoescosteguy: Dilma rifa Mercadante (""iniciativa pessoal"" dele), mas não se explica sobre acusação direta de obstrução de justiça fe…",FALSE,0,NA,2016-03-16 00:33:16,FALSE,NA,"709900303873740800",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","ricardo___rf",207,TRUE,FALSE,NA,NA
"773","RT @renatothibes: A Dilma vai dar o anjo pro Lula porque o Lula que fez a Dilma virar líder.",FALSE,0,NA,2016-03-16 00:33:14,FALSE,NA,"709900296600854528",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","sapobrothers",904,TRUE,FALSE,NA,NA
"774","RT @ricardope: Delação premiada de Delcídio (se comprovada através de provas) encrenca mais Aécio que qualquer outro político deste país. D…",FALSE,0,NA,2016-03-16 00:33:13,FALSE,NA,"709900293044047873",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MarietaPeixoto1",95,TRUE,FALSE,NA,NA
"775","RT @AlexRoussef171: LULADRÃO E DILMA MANDARAM UM DEDO DO MEIO PARA OS MILHÕES QUE SAIRAM ÀS RUAS. VAMOS INVADIR BRASÍLIA! #LulaGolpista htt…",FALSE,0,NA,2016-03-16 00:33:13,FALSE,NA,"709900292180017152",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Haley_Queiroz",9,TRUE,FALSE,NA,NA
"776","RT @porramuz: pt desvio tanto e dilma ainda nao pago um maquiador pra bate no ombro dela e dize amg lapis na linha dagua eh inaceitavel &amp; d…",FALSE,0,NA,2016-03-16 00:33:13,FALSE,NA,"709900291915816961",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","thbritoo",14,TRUE,FALSE,NA,NA
"777","RT @professorcirino: .
Não vamos nos distrair com coisas do Delcidio.

Dia 18 Mar apoio total a Dilma e Lula nas ruas

É guerra mesmo.
.
 h…",FALSE,0,NA,2016-03-16 00:33:13,FALSE,NA,"709900290137395200",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","adelaideandara",3,TRUE,FALSE,NA,NA
"778","A DILMA interviu em FURNAS e também na PETROBRÁS , MORO está pagando de herói , mais foi ela que demitiu os corruptos ......",FALSE,0,NA,2016-03-16 00:33:11,FALSE,NA,"709900283728543744",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","lopesfernande",2,FALSE,FALSE,NA,NA
"779","RT @CarlosBolsonaro: Vaiar a Dilma é o maior programa social já inventado pelo PT: você vaia hoje e amanhã já vira elite! https://t.co/Hy15…",FALSE,0,NA,2016-03-16 00:33:11,FALSE,NA,"709900282134659073",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tobiassaldanha",141,TRUE,FALSE,NA,NA
"780","Grupo vai ao Centro do Recife defender Lula e Dilma https://t.co/S95scErVHd",FALSE,0,NA,2016-03-16 00:33:11,FALSE,NA,"709900281920806912",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","smvadvogado",0,FALSE,FALSE,NA,NA
"781","RT @vivirsinCFK_ya: Lula será Jefe de Gabinete de Dilma,
Fin ... https://t.co/zjZkFRHW92",FALSE,0,NA,2016-03-16 00:33:10,FALSE,NA,"709900281165774848",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MsIceWomen",20,TRUE,FALSE,NA,NA
"782","Lula e Dilma incentivam a compra da casa própria e me dão condições de ganhar dinheiro com a força do meu trabalho! https://t.co/EsLA8BQOlw",FALSE,1,NA,2016-03-16 00:33:10,FALSE,NA,"709900280037564421",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Diloncamilo11",0,FALSE,FALSE,NA,NA
"783","RT @lygiafalcao: Pois é! O combate a corrupção feito por Dilma é a razão de tanto ódio da oposição golpista.  https://t.co/UJer2ngWyb",FALSE,0,NA,2016-03-16 00:33:10,FALSE,NA,"709900278577963008",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kleberrfb",81,TRUE,FALSE,NA,NA
"784","@marcioserafini No governo Dilma, investigado vira ministro",FALSE,0,"marcioserafini",2016-03-16 00:33:10,FALSE,"709896369981493248","709900277126713348","130329527","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mcomin",0,FALSE,FALSE,NA,NA
"785","RT @pauderney: O objetivo da presidente Dilma é claro: blindar Lula para não se econtrar tête à tête com o juiz Sérgio Moro, na 13ª Vara de…",FALSE,0,NA,2016-03-16 00:33:08,FALSE,NA,"709900272546553856",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AnaJulius",6,TRUE,FALSE,NA,NA
"786","RT @BlogdoNoblat: Apesar de tudo, Lula entrará no governo? Sim. Dilma foi posta diante do seguinte dilema: ""P/quem vc prefere cair? Temer o…",FALSE,0,NA,2016-03-16 00:33:08,FALSE,NA,"709900270491271168",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","getulio2012",30,TRUE,FALSE,NA,NA
"787","Dilma entre os carros de fuga https://t.co/IMR22jsWpn",FALSE,0,NA,2016-03-16 00:33:08,FALSE,NA,"709900269098819584",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","vanealveslima",0,FALSE,FALSE,NA,NA
"788","RT @gnatalini: Lula e Dilma, nesse momento, abraçados e afundando no mar de lama que eles criaram no Brasil!",FALSE,0,NA,2016-03-16 00:33:07,FALSE,NA,"709900265709772800",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","webtraderx",25,TRUE,FALSE,NA,NA
"789","brasileiro idiota na rua gritando ""fora dilma"", não percebeu que desde 2015 ninguém tá fazendo porra nenhuma  só brigando por poder?",FALSE,0,NA,2016-03-16 00:33:05,FALSE,NA,"709900258621440002",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","imbeasts",2,FALSE,FALSE,NA,NA
"790","RT @implicante_org: A patética nota do governo Dilma sobre seu ministro Mercadante flagrado na gravação https://t.co/Ra3oB1MJYm https://t.c…",FALSE,0,NA,2016-03-16 00:33:05,FALSE,NA,"709900258021662720",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Pireko737",60,TRUE,FALSE,NA,NA
"791","Dilma aponta a porta da rua a Mercadante, que até agora finge que não entendeu https://t.co/ofBwmKfSct via @tijolaco",FALSE,1,NA,2016-03-16 00:33:05,FALSE,NA,"709900257031757825",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MarceloPintoBA",1,FALSE,FALSE,NA,NA
"792","RT @cydlos: bumlai, delcídio, dilma, aécio, cerveró, lula... não tem um com nome decente nessa porra",FALSE,0,NA,2016-03-16 00:33:05,FALSE,NA,"709900256524279809",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GorditaBeach",6,TRUE,FALSE,NA,NA
"793","RT @_frazzon: Citações na delação

Lula = 186
Dilma = 72
Mercadante = 34
Aecio = 14
Cunha = 21
Renan =  29
Temer = 11
@SenadorCaiado = 0
@D…",FALSE,0,NA,2016-03-16 00:33:04,FALSE,NA,"709900255861592064",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","47norberto",132,TRUE,FALSE,NA,NA
